"ANO_ELEICAO","CD_TIPO_ELEICAO","NM_TIPO_ELEICAO","TP_ABRANGENCIA","SG_UF","SG_UE","NM_UE","CD_CARGO","DS_CARGO","CD_SITUACAO_CANDIDATURA","DS_SITUACAO_CANDIDATURA","CD_DETALHE_SITUACAO_CAND","DS_DETALHE_SITUACAO_CAND","TP_AGREMIACAO","NR_PARTIDO","SG_PARTIDO","NR_IDADE_DATA_POSSE","CD_GENERO","DS_GENERO","CD_GRAU_INSTRUCAO","DS_GRAU_INSTRUCAO","CD_ESTADO_CIVIL","DS_ESTADO_CIVIL","CD_COR_RACA","DS_COR_RACA","VR_DESPESA_MAX_CAMPANHA"
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",12,"PDT",43,2,"MASCULINO",8,"SUPERIOR COMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",28,"PRTB",54,2,"MASCULINO",5,"ENSINO MÉDIO INCOMPLETO",3,"CASADO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",65,"PC do B",55,2,"MASCULINO",8,"SUPERIOR COMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",70,"AVANTE",38,2,"MASCULINO",8,"SUPERIOR COMPLETO",1,"SOLTEIRO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",3,"INAPTO",14,"INDEFERIDO","PARTIDO ISOLADO",70,"AVANTE",58,4,"FEMININO",4,"ENSINO FUNDAMENTAL COMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",3,"INAPTO",14,"INDEFERIDO","PARTIDO ISOLADO",90,"PROS",43,2,"MASCULINO",8,"SUPERIOR COMPLETO",1,"SOLTEIRO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",28,"PRTB",63,4,"FEMININO",6,"ENSINO MÉDIO COMPLETO",1,"SOLTEIRO(A)",6,"NÃO INFORMADO",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",90,"PROS",48,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",3,"INAPTO",14,"INDEFERIDO","PARTIDO ISOLADO",11,"PP",46,2,"MASCULINO",5,"ENSINO MÉDIO INCOMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",28,"PRTB",44,4,"FEMININO",8,"SUPERIOR COMPLETO",3,"CASADO(A)",6,"NÃO INFORMADO",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",36,"PTC",42,4,"FEMININO",6,"ENSINO MÉDIO COMPLETO",1,"SOLTEIRO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",36,"PTC",64,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",43,"PV",43,2,"MASCULINO",4,"ENSINO FUNDAMENTAL COMPLETO",1,"SOLTEIRO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",70,"AVANTE",56,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",90,"PROS",43,2,"MASCULINO",7,"SUPERIOR INCOMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",17,"PSL",67,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",3,"CASADO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",28,"PRTB",45,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",3,"CASADO(A)",6,"NÃO INFORMADO",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",14,"PTB",57,4,"FEMININO",6,"ENSINO MÉDIO COMPLETO",3,"CASADO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",19,"PODE",27,4,"FEMININO",5,"ENSINO MÉDIO INCOMPLETO",1,"SOLTEIRO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",10,"REPUBLICANOS",32,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",1,"SOLTEIRO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",12,"PDT",36,2,"MASCULINO",5,"ENSINO MÉDIO INCOMPLETO",9,"DIVORCIADO(A)",2,"PRETA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",40,"PSB",54,2,"MASCULINO",5,"ENSINO MÉDIO INCOMPLETO",3,"CASADO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",25,"DEM",53,2,"MASCULINO",2,"LÊ E ESCREVE",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",25,"DEM",47,2,"MASCULINO",8,"SUPERIOR COMPLETO",9,"DIVORCIADO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",77,"SOLIDARIEDADE",48,4,"FEMININO",6,"ENSINO MÉDIO COMPLETO",1,"SOLTEIRO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",28,"PRTB",58,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",9,"DIVORCIADO(A)",6,"NÃO INFORMADO",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",11,"PP",41,2,"MASCULINO",4,"ENSINO FUNDAMENTAL COMPLETO",3,"CASADO(A)",2,"PRETA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",23,"CIDADANIA",56,4,"FEMININO",6,"ENSINO MÉDIO COMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",43,"PV",26,4,"FEMININO",7,"SUPERIOR INCOMPLETO",1,"SOLTEIRO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",23,"CIDADANIA",63,2,"MASCULINO",7,"SUPERIOR INCOMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",17,"PSL",45,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",3,"CASADO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",11,"PP",45,2,"MASCULINO",8,"SUPERIOR COMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",25,"DEM",51,2,"MASCULINO",2,"LÊ E ESCREVE",3,"CASADO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",36,"PTC",51,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",1,"SOLTEIRO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",40,"PSB",26,4,"FEMININO",6,"ENSINO MÉDIO COMPLETO",1,"SOLTEIRO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",77,"SOLIDARIEDADE",52,2,"MASCULINO",7,"SUPERIOR INCOMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",25,"DEM",48,4,"FEMININO",6,"ENSINO MÉDIO COMPLETO",1,"SOLTEIRO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",65,"PC do B",41,4,"FEMININO",6,"ENSINO MÉDIO COMPLETO",1,"SOLTEIRO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",13,"PT",36,2,"MASCULINO",8,"SUPERIOR COMPLETO",3,"CASADO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",13,"PT",20,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",1,"SOLTEIRO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",10,"REPUBLICANOS",50,2,"MASCULINO",4,"ENSINO FUNDAMENTAL COMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",43,"PV",35,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",1,"SOLTEIRO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",77,"SOLIDARIEDADE",63,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",12,"PDT",59,4,"FEMININO",6,"ENSINO MÉDIO COMPLETO",1,"SOLTEIRO(A)",2,"PRETA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",90,"PROS",65,2,"MASCULINO",8,"SUPERIOR COMPLETO",3,"CASADO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",77,"SOLIDARIEDADE",50,2,"MASCULINO",8,"SUPERIOR COMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",13,"PT",71,2,"MASCULINO",8,"SUPERIOR COMPLETO",1,"SOLTEIRO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",23,"CIDADANIA",65,2,"MASCULINO",8,"SUPERIOR COMPLETO",3,"CASADO(A)",2,"PRETA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",90,"PROS",47,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",3,"CASADO(A)",2,"PRETA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",25,"DEM",43,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",1,"SOLTEIRO(A)",2,"PRETA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",50,"PSOL",19,4,"FEMININO",7,"SUPERIOR INCOMPLETO",1,"SOLTEIRO(A)",2,"PRETA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",50,"PSOL",33,2,"MASCULINO",7,"SUPERIOR INCOMPLETO",1,"SOLTEIRO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",20,"PSC",43,2,"MASCULINO",8,"SUPERIOR COMPLETO",3,"CASADO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",40,"PSB",62,4,"FEMININO",8,"SUPERIOR COMPLETO",3,"CASADO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",10,"REPUBLICANOS",59,2,"MASCULINO",8,"SUPERIOR COMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",13,"PT",22,4,"FEMININO",6,"ENSINO MÉDIO COMPLETO",1,"SOLTEIRO(A)",2,"PRETA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",90,"PROS",60,4,"FEMININO",5,"ENSINO MÉDIO INCOMPLETO",9,"DIVORCIADO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",20,"PSC",36,2,"MASCULINO",8,"SUPERIOR COMPLETO",1,"SOLTEIRO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",77,"SOLIDARIEDADE",65,2,"MASCULINO",7,"SUPERIOR INCOMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",25,"DEM",42,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",1,"SOLTEIRO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",28,"PRTB",43,2,"MASCULINO",8,"SUPERIOR COMPLETO",3,"CASADO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",40,"PSB",47,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",3,"CASADO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",20,"PSC",38,2,"MASCULINO",3,"ENSINO FUNDAMENTAL INCOMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",3,"INAPTO",14,"INDEFERIDO","PARTIDO ISOLADO",17,"PSL",30,4,"FEMININO",8,"SUPERIOR COMPLETO",1,"SOLTEIRO(A)",2,"PRETA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",20,"PSC",30,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",3,"CASADO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",50,"PSOL",44,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",19,"PODE",29,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",3,"CASADO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",19,"PODE",41,2,"MASCULINO",8,"SUPERIOR COMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",20,"PSC",55,2,"MASCULINO",2,"LÊ E ESCREVE",3,"CASADO(A)",2,"PRETA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",36,"PTC",39,2,"MASCULINO",8,"SUPERIOR COMPLETO",9,"DIVORCIADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",23,"CIDADANIA",31,2,"MASCULINO",8,"SUPERIOR COMPLETO",1,"SOLTEIRO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",23,"CIDADANIA",27,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",3,"CASADO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",10,"REPUBLICANOS",48,4,"FEMININO",8,"SUPERIOR COMPLETO",3,"CASADO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",17,"PSL",32,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",3,"CASADO(A)",2,"PRETA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",25,"DEM",58,2,"MASCULINO",8,"SUPERIOR COMPLETO",9,"DIVORCIADO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",11,"PP",47,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",1,"SOLTEIRO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",25,"DEM",58,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",10,"REPUBLICANOS",50,2,"MASCULINO",8,"SUPERIOR COMPLETO",1,"SOLTEIRO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",90,"PROS",63,2,"MASCULINO",4,"ENSINO FUNDAMENTAL COMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",12,"PDT",53,2,"MASCULINO",4,"ENSINO FUNDAMENTAL COMPLETO",1,"SOLTEIRO(A)",2,"PRETA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",13,"PT",36,4,"FEMININO",8,"SUPERIOR COMPLETO",3,"CASADO(A)",2,"PRETA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",20,"PSC",61,4,"FEMININO",4,"ENSINO FUNDAMENTAL COMPLETO",5,"VIÚVO(A)",2,"PRETA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",90,"PROS",51,4,"FEMININO",8,"SUPERIOR COMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",77,"SOLIDARIEDADE",36,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",1,"SOLTEIRO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",50,"PSOL",33,4,"FEMININO",8,"SUPERIOR COMPLETO",1,"SOLTEIRO(A)",2,"PRETA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",10,"REPUBLICANOS",46,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",13,"PT",37,2,"MASCULINO",8,"SUPERIOR COMPLETO",3,"CASADO(A)",2,"PRETA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",19,"PODE",55,2,"MASCULINO",7,"SUPERIOR INCOMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",11,"PP",54,4,"FEMININO",4,"ENSINO FUNDAMENTAL COMPLETO",1,"SOLTEIRO(A)",1,"BRANCA",1011149
